collection,word,translation,article,gender,plural,word_class,example,topic,source_page
tricolore-2-5th-edition,malin (maligne),"clever, crafty",,,,adjective,,none,169
tricolore-2-5th-edition,Malte,Malta,,,,noun,,none,169
tricolore-2-5th-edition,Mamie,"Granny, Grandma",,,,noun,,family,169
tricolore-2-5th-edition,mammifère,mammal,un,,,noun,,none,169
tricolore-2-5th-edition,Manche,the English Channel,la,,,noun,,none,169
tricolore-2-5th-edition,manger,to eat,,,,verb,,none,169
tricolore-2-5th-edition,manquer,"to miss, to be missing",,,,verb,,none,169
tricolore-2-5th-edition,manteau,coat,un,,,noun,,shopping,169
tricolore-2-5th-edition,manège à pédales,merry-go-round,un,,,noun,,none,169
tricolore-2-5th-edition,marchand(e),"shopkeeper, seller",un(e),,,noun,,profession,169
tricolore-2-5th-edition,marchand(e) de glaces,ice cream seller,un(e),,,noun,,profession,169
tricolore-2-5th-edition,marchand(e) de légumes,greengrocer,un(e),,,noun,,none,169
tricolore-2-5th-edition,marche,step,une,,,noun,,none,169
tricolore-2-5th-edition,marcher,"to walk, to work (of machine, etc.)",,,,verb,,none,169
tricolore-2-5th-edition,marché,market,un,,,noun,,shopping,169
tricolore-2-5th-edition,mardi,Tuesday,,,,noun,,time-dates,169
tricolore-2-5th-edition,mardi,on Tuesdays,le,,,noun,,none,169
tricolore-2-5th-edition,mari,husband,le,,,noun,,family,169
tricolore-2-5th-edition,marié,married,,,,adjective,,family,169
tricolore-2-5th-edition,Maroc,Morocco,le,,,noun,,none,169
tricolore-2-5th-edition,marque,"brand, make",une,,,noun,,none,169
tricolore-2-5th-edition,marron (inv. does not change form),brown,,,,adjective,,none,169
tricolore-2-5th-edition,Martinique,Martinique,la,,,noun,,none,169
tricolore-2-5th-edition,match,match,un,,,noun,,none,169
tricolore-2-5th-edition,match nul,a draw,un,,,noun,,none,169
tricolore-2-5th-edition,maths (f pl),maths,les,f pl,,noun,,none,169
tricolore-2-5th-edition,mathématiques (f pl),mathematics,les,f pl,,noun,,none,169
tricolore-2-5th-edition,matin,morning,un,,,noun,,time-dates,169
tricolore-2-5th-edition,matin,in the morning(s),le,,,noun,,time-dates,169
tricolore-2-5th-edition,matinée,morning,une,,,noun,,time-dates,169
tricolore-2-5th-edition,matière,school subject,une,,,noun,,school,169
tricolore-2-5th-edition,mauvais,bad,,,,adjective,,none,169
tricolore-2-5th-edition,maître,master,un,,,noun,,none,169
tricolore-2-5th-edition,meilleur,better,,,,adjective,,none,169
tricolore-2-5th-edition,melon,melon,un,,,noun,,food,169
tricolore-2-5th-edition,menthe,mint,la,,,noun,,none,169
tricolore-2-5th-edition,médecin,doctor,un,,,noun,,profession,169
tricolore-2-5th-edition,médicament,medicine,un,,,noun,,health,169
tricolore-2-5th-edition,médina,"medina, market",la,,,noun,,shopping,169
tricolore-2-5th-edition,mélanger,to mix,,,,verb,,none,169
tricolore-2-5th-edition,mémoire,memory,la,,,noun,,none,169
tricolore-2-5th-edition,même,same,,,,adjective,,none,169
tricolore-2-5th-edition,quelle horreur,how awful,,,,phrase,,none,169
tricolore-2-5th-edition,à voix haute,speaking loudly,,,,phrase,,none,169
tricolore-2-5th-edition,île,island,une,,,noun,,none,169
tricolore-2-5th-edition,avoir le temps,to have time,,,,verb,,time-dates,172
tricolore-2-5th-edition,c'est tout,that's all,,,,phrase,,none,172
tricolore-2-5th-edition,de la tête aux pieds,from head to foot,,,,phrase,,health,172
tricolore-2-5th-edition,de taille moyenne,of medium height,,,,phrase,,none,172
tricolore-2-5th-edition,de temps en temps,now and again,,,,phrase,,time-dates,172
tricolore-2-5th-edition,en supplément,extra,,,,phrase,,none,172
tricolore-2-5th-edition,en tout,in all,,,,phrase,,none,172
tricolore-2-5th-edition,en vacances,on holiday,,,,phrase,,vacation,172
tricolore-2-5th-edition,en ville,in(to) town,,,,phrase,,city-places,172
tricolore-2-5th-edition,faire de la voile,to go sailing,,,,verb,,hobby,172
tricolore-2-5th-edition,la télé-réalité,reality TV,,,,phrase,,none,172
tricolore-2-5th-edition,la vie scolaire,school life,,,,phrase,,school,172
tricolore-2-5th-edition,la ville souterraine,underground city,,,,phrase,,none,172
tricolore-2-5th-edition,le steak tartare,raw steak served with herbs,,,,phrase,,food,172
tricolore-2-5th-edition,le tableau des horaires,timetable/departure board,,,,phrase,,school,172
tricolore-2-5th-edition,le vendredi,on Fridays,,,,phrase,,none,172
tricolore-2-5th-edition,le vol libre,hang-gliding,,,,phrase,,none,172
tricolore-2-5th-edition,le weekend,at the weekend(s),,,,phrase,,none,172
tricolore-2-5th-edition,les transports en commun,public transport,,,,phrase,,travel,172
tricolore-2-5th-edition,par terre,on the ground,,,,phrase,,none,172
tricolore-2-5th-edition,plus tard,later,,,,phrase,,time-dates,172
tricolore-2-5th-edition,souvenir,souvenir,un,,,noun,,vacation,172
tricolore-2-5th-edition,souvent,often,,,,adverb,,none,172
tricolore-2-5th-edition,spaghettis (m pl),spaghetti,les,m pl,,noun,,food,172
tricolore-2-5th-edition,spectacle,show,un,,,noun,,none,172
tricolore-2-5th-edition,sport,sport,le,,,noun,,hobby,172
tricolore-2-5th-edition,sportif (sportive),"fond of sports, sporty",,,,adjective,,hobby,172
tricolore-2-5th-edition,spécialité,speciality,une,,,noun,,none,172
tricolore-2-5th-edition,squelette,skeleton,une,,,noun,,none,172
tricolore-2-5th-edition,stade,stadium,un,,,noun,,city-places,172
tricolore-2-5th-edition,stage,course,un,,,noun,,none,172
tricolore-2-5th-edition,statue,statue,une,,,noun,,none,172
tricolore-2-5th-edition,steak,steak,le,,,noun,,food,172
tricolore-2-5th-edition,stupide,stupid,,,,adjective,,none,172
tricolore-2-5th-edition,stylo,pen,un,,,noun,,none,172
tricolore-2-5th-edition,sucette,lollipop,une,,,noun,,none,172
tricolore-2-5th-edition,sucre,sugar,le,,,noun,,food,172
tricolore-2-5th-edition,sucré,sweet,,,,adjective,,food,172
tricolore-2-5th-edition,sud,south,le,,,noun,,travel,172
tricolore-2-5th-edition,suisse,Swiss,,,,adjective,,none,172
tricolore-2-5th-edition,Suisse,Switzerland,la,,,noun,,none,172
tricolore-2-5th-edition,super,great,,,,adjective,,none,172
tricolore-2-5th-edition,superbe,"great, superb",,,,adjective,,none,172
tricolore-2-5th-edition,supermarché,supermarket,un,,,noun,,shopping,172
tricolore-2-5th-edition,supplément,extra charge,un,,,noun,,none,172
tricolore-2-5th-edition,sur,on,,,,preposition,,none,172
tricolore-2-5th-edition,surfer (sur le Net),to surf (the net),,,,verb,,none,172
tricolore-2-5th-edition,surligner,to highlight,,,,verb,,none,172
tricolore-2-5th-edition,surligneur,highlighter,un,,,noun,,none,172
tricolore-2-5th-edition,surnom,nickname,un,,,noun,,none,172
tricolore-2-5th-edition,surprise,surprise,une,,,noun,,none,172
tricolore-2-5th-edition,surtout,"above all, especially",,,,adverb,,none,172
tricolore-2-5th-edition,surveiller,to supervise,,,,verb,,none,172
tricolore-2-5th-edition,Suède,Sweden,la,,,noun,,none,172
tricolore-2-5th-edition,SVT (sciences de la vie et de la terre),life sciences and geology,les,,,noun,,none,172
tricolore-2-5th-edition,sympa,nice,,,,adjective,,none,172
tricolore-2-5th-edition,sympathique,nice,,,,adjective,,none,172
tricolore-2-5th-edition,sûr,"sure, certain",,,,adjective,,none,172
tricolore-2-5th-edition,tabac,tobacconist's,un,,,noun,,none,172
tricolore-2-5th-edition,table,table,une,,,noun,,none,172
tricolore-2-5th-edition,tableau,board; printed table,un,,,noun,,none,172
tricolore-2-5th-edition,taille,size,la,,,noun,,shopping,172
tricolore-2-5th-edition,tant pis,too bad,,,,phrase,,none,172
tricolore-2-5th-edition,tante,aunt,une,,,noun,,family,172
tricolore-2-5th-edition,taper,to type,,,,verb,,none,172
tricolore-2-5th-edition,tapis,carpet; mousemat,un,,,noun,,none,172
tricolore-2-5th-edition,tard,late,,,,adverb,,none,172
tricolore-2-5th-edition,tarentule,tarantula (spider),une,,,noun,,none,172
tricolore-2-5th-edition,tarif,charge; price list,le,,,noun,,shopping,172
tricolore-2-5th-edition,tarte,tart,une,,,noun,,food,172
tricolore-2-5th-edition,tartine,piece of bread and butter and/or jam,une,,,noun,,food,172
tricolore-2-5th-edition,taxi,taxi,un,,,noun,,travel,172
tricolore-2-5th-edition,technologie,technology,la,,,noun,,none,172
tricolore-2-5th-edition,tee-shirt,T-shirt,un,,,noun,,shopping,172
tricolore-2-5th-edition,tellement,so,,,,adverb,,none,172
tricolore-2-5th-edition,temps,time,le,,,noun,,time-dates,172
tricolore-2-5th-edition,tennis,tennis,le,,,noun,,hobby,172
tricolore-2-5th-edition,tennis de table,table tennis,le,,,noun,,hobby,172
tricolore-2-5th-edition,tenue,outfit,une,,,noun,,none,172
tricolore-2-5th-edition,terminus,terminus,un,,,noun,,none,172
tricolore-2-5th-edition,terrain,"ground, pitch",un,,,noun,,none,172
tricolore-2-5th-edition,terre,earth; ground,la,,,noun,,none,172
tricolore-2-5th-edition,TGV (train à grande vitesse),high-speed train,le,,,noun,,travel,172
tricolore-2-5th-edition,thon,tuna,le,,,noun,,food,172
tricolore-2-5th-edition,thé,tea,le,,,noun,,food,172
tricolore-2-5th-edition,théorie,theory,une,,,noun,,none,172
tricolore-2-5th-edition,théâtre,theatre,un,,,noun,,none,172
tricolore-2-5th-edition,tigre,tiger,un,,,noun,,none,172
tricolore-2-5th-edition,timbre,stamp,un,,,noun,,communication,172
tricolore-2-5th-edition,titre (m),title,le,m,,noun,,none,172
tricolore-2-5th-edition,toast,toast,le,,,noun,,food,172
tricolore-2-5th-edition,toboggan,"sled, sledge",un,,,noun,,none,172
tricolore-2-5th-edition,toilettes (f pl),toilets,les,f pl,,noun,,none,172
tricolore-2-5th-edition,tomate,tomato,une,,,noun,,food,172
tricolore-2-5th-edition,tomber,to fall,,,,verb,,none,172
tricolore-2-5th-edition,tome,volume (of a book),un,,,noun,,none,172
tricolore-2-5th-edition,tort,to be wrong,avoir,,,verb,,none,172
tricolore-2-5th-edition,tortue,tortoise,une,,,noun,,none,172
tricolore-2-5th-edition,toujours,"always, still",,,,adverb,,none,172
tricolore-2-5th-edition,tour,tower,une,,,noun,,none,172
tricolore-2-5th-edition,tour de rôle,in turn,à,,,phrase,,none,172
tricolore-2-5th-edition,touriste,tourist,un(e),,,noun,,none,172
tricolore-2-5th-edition,touristique,tourist,,,,adjective,,none,172
tricolore-2-5th-edition,tournoi,tournament,un,,,noun,,none,172
tricolore-2-5th-edition,tous les jours,every day,,,,phrase,,time-dates,172
tricolore-2-5th-edition,tout,everything,,,,other,,none,172
tricolore-2-5th-edition,tout de suite,"at once, immediately",,,,phrase,,none,172
tricolore-2-5th-edition,tout le monde,everyone,,,,phrase,,none,172
tricolore-2-5th-edition,toute l'année,all year round,,,,phrase,,time-dates,172
tricolore-2-5th-edition,toutes sortes de …,all kinds of …,,,,phrase,,none,172
tricolore-2-5th-edition,traduire,to translate,,,,verb,,none,172
tricolore-2-5th-edition,train,train,un,,,noun,,travel,172
tricolore-2-5th-edition,trains au départ,departure board,,,,phrase,,travel,172
tricolore-2-5th-edition,trajet,a journey,un,,,noun,,travel,172
tricolore-2-5th-edition,tram/tramway (m),by tram,en,m,,phrase,,travel,172
tricolore-2-5th-edition,trampoline,trampoline,une,,,noun,,none,172
tricolore-2-5th-edition,tranche,slice,une,,,noun,,none,172
tricolore-2-5th-edition,transférer,to transfer,,,,verb,,none,172
tricolore-2-5th-edition,transports (m pl),transport,les,m pl,,noun,,travel,172
tricolore-2-5th-edition,travail,work,le,,,noun,,none,172
tricolore-2-5th-edition,travailler,to work,,,,verb,,none,172
tricolore-2-5th-edition,traverser,to cross,,,,verb,,none,172
tricolore-2-5th-edition,trente,thirty,,,,other,,none,172
tricolore-2-5th-edition,tribune,stage,une,,,noun,,none,172
tricolore-2-5th-edition,trilogie,trilogy,une,,,noun,,none,172
tricolore-2-5th-edition,triste,"sad, unhappy",,,,adjective,,none,172
tricolore-2-5th-edition,trois,three,,,,other,,none,172
tricolore-2-5th-edition,troisième,third,,,,other,,none,172
tricolore-2-5th-edition,trombone,trombone; paper clip,un,,,noun,,hobby,172
tricolore-2-5th-edition,trompette,trumpet,une,,,noun,,hobby,172
tricolore-2-5th-edition,troupeau,herd,un,,,noun,,none,172
tricolore-2-5th-edition,trouver,to find,,,,verb,,none,172
tricolore-2-5th-edition,trouver,to be (located),se,,,verb,,none,172
tricolore-2-5th-edition,truite,trout,la,,,noun,,none,172
tricolore-2-5th-edition,très,very,,,,adverb,,none,172
tricolore-2-5th-edition,tutoyer,to call someone 'tu',,,,verb,,none,172
tricolore-2-5th-edition,télescope,telescope,un,,,noun,,none,172
tricolore-2-5th-edition,télé,TV,la,,,noun,,none,172
tricolore-2-5th-edition,téléphone (portable),(mobile) phone,un,,,noun,,communication,172
tricolore-2-5th-edition,tête,head,la,,,noun,,health,172
tricolore-2-5th-edition,tôt,early,,,,adverb,,none,172
tricolore-2-5th-edition,un(e),"a, one",un(e),,,noun,,none,172
tricolore-2-5th-edition,uniforme,uniform,un,,,noun,,none,172
tricolore-2-5th-edition,uniquement,only,,,,adverb,,none,172
tricolore-2-5th-edition,usine,factory,une,,,noun,,city-places,172
tricolore-2-5th-edition,utile,useful,,,,adjective,,none,172
tricolore-2-5th-edition,utiliser,to use,,,,verb,,none,172
tricolore-2-5th-edition,va (from aller),he/she/it goes,il/elle,,,verb,,none,172
tricolore-2-5th-edition,vacances (f pl),holidays,les,f pl,,noun,,vacation,172
tricolore-2-5th-edition,vais (from aller),I go,je,,,verb,,none,172
tricolore-2-5th-edition,Val de Loire,Loire valley,le,,,noun,,none,172
tricolore-2-5th-edition,valise,suitcase,une,,,noun,,none,172
tricolore-2-5th-edition,vampire,vampire,un(e),,,noun,,none,172
tricolore-2-5th-edition,vanille,vanilla flavoured,à la,,,phrase,,none,172
tricolore-2-5th-edition,variété,variety,une,,,noun,,none,172
tricolore-2-5th-edition,veille,evening/night before,la,,,noun,,time-dates,172
tricolore-2-5th-edition,vendeur (vendeuse),sales assistant,un(e),,,noun,,profession,172
tricolore-2-5th-edition,vendre,to sell,,,,verb,,shopping,172
tricolore-2-5th-edition,vendredi,Friday,,,,noun,,time-dates,172
tricolore-2-5th-edition,venir,to come,,,,verb,,none,172
tricolore-2-5th-edition,vent,wind,le,,,noun,,weather,172
tricolore-2-5th-edition,vente,sale,une,,,noun,,none,172
tricolore-2-5th-edition,ventre,stomach,le,,,noun,,health,172
tricolore-2-5th-edition,ver,worm,un,,,noun,,none,172
tricolore-2-5th-edition,verger,orchard,un,,,noun,,none,172
tricolore-2-5th-edition,verre,glass,un,,,noun,,none,172
tricolore-2-5th-edition,vers,towards,,,,preposition,,none,172
tricolore-2-5th-edition,vert,green,,,,adjective,,none,172
tricolore-2-5th-edition,veste,jacket,une,,,noun,,shopping,172
tricolore-2-5th-edition,veux (from vouloir),I want,je,,,verb,,none,172
tricolore-2-5th-edition,viande,meat,la,,,noun,,food,172
tricolore-2-5th-edition,vie,life,la,,,noun,,none,172
tricolore-2-5th-edition,"vieux (vieil, vieille, vieux, vieilles)",old,,,,adjective,,none,172
tricolore-2-5th-edition,vif (vive),bright,,,,adjective,,none,172
tricolore-2-5th-edition,village,village,un,,,noun,,none,172
tricolore-2-5th-edition,ville,town,une,,,noun,,city-places,172
tricolore-2-5th-edition,vin,wine,le,,,noun,,food,172
tricolore-2-5th-edition,vingt,twenty,,,,other,,none,172
tricolore-2-5th-edition,violon,violin,un,,,noun,,hobby,172
tricolore-2-5th-edition,violoncelle,cello,un,,,noun,,hobby,172
tricolore-2-5th-edition,visage,face,un,,,noun,,none,172
tricolore-2-5th-edition,visiter,to visit,,,,verb,,none,172
tricolore-2-5th-edition,vite,quickly,,,,adverb,,none,172
tricolore-2-5th-edition,vitesse,speed,la,,,noun,,none,172
tricolore-2-5th-edition,vivre,to live,,,,verb,,none,172
tricolore-2-5th-edition,voie,"track, platform",une,,,noun,,travel,172
tricolore-2-5th-edition,voile,sailing,la,,,noun,,hobby,172
tricolore-2-5th-edition,voilà,there it is,le,,,noun,,none,172
tricolore-2-5th-edition,voir,to see,,,,verb,,none,172
tricolore-2-5th-edition,voisin(e),neighbour,un(e),,,noun,,family,172
tricolore-2-5th-edition,voiture,car,une,,,noun,,none,172
tricolore-2-5th-edition,voix,"voice, vote",une,,,noun,,none,172
tricolore-2-5th-edition,vol,flight,un,,,noun,,none,172
tricolore-2-5th-edition,voleur (voleuse),"thief, crook",un(e),,,noun,,none,172
tricolore-2-5th-edition,volley,volleyball,le,,,noun,,none,172
tricolore-2-5th-edition,vont (from aller),they go,ils/elles,,,verb,,none,172
tricolore-2-5th-edition,voudrais (from vouloir),I'd like,je,,,verb,,none,172
tricolore-2-5th-edition,vouloir,to want,,,,verb,,none,172
tricolore-2-5th-edition,voyage,journey,un,,,noun,,travel,172
tricolore-2-5th-edition,voyager,to travel,,,,verb,,none,172
tricolore-2-5th-edition,vrai,true,,,,adjective,,none,172
tricolore-2-5th-edition,vraiment,really,,,,adverb,,none,172
tricolore-2-5th-edition,vue,view,la,,,noun,,none,172
tricolore-2-5th-edition,végétarien(ne),vegetarian,un(e),,,noun,,none,172
tricolore-2-5th-edition,vélo,bicycle,un,,,noun,,travel,172
tricolore-2-5th-edition,vélo tout terrain (VTT),mountain bike,un,,,noun,,vacation,172
tricolore-2-5th-edition,vérifier,to check,,,,verb,,none,172
tricolore-2-5th-edition,vêtements (m pl),clothes,les,m pl,,noun,,shopping,172
tricolore-2-5th-edition,weekend,weekend,un,,,noun,,none,172
tricolore-2-5th-edition,wifi (gratuit),(free) Wi-Fi,le,,,noun,,none,172
tricolore-2-5th-edition,yaourt,yoghurt,un,,,noun,,food,172
tricolore-2-5th-edition,yeux (m pl),eyes,les,m pl,,noun,,none,172
tricolore-2-5th-edition,zoo,zoo,un,,,noun,,none,172
tricolore-2-5th-edition,zut!,blast!,,,,phrase,,none,172
tricolore-2-5th-edition,zèbre,zebra,un,,,noun,,none,172
tricolore-2-5th-edition,à la télé,on TV,,,,phrase,,none,172
tricolore-2-5th-edition,à tout à l'heure,see you later,,,,phrase,,time-dates,172
tricolore-2-5th-edition,ça va?,how are you?,,,,phrase,,none,172
tricolore-2-5th-edition,abricot,apricot,un,,,noun,,food,173
tricolore-2-5th-edition,activité,activity,une,,,noun,,hobby,173
tricolore-2-5th-edition,adorer,to adore,,,,verb,,none,173
tricolore-2-5th-edition,adresse,address,une,,,noun,,personal-info,173
tricolore-2-5th-edition,affreux (affreuse),awful,,,,adjective,,none,173
tricolore-2-5th-edition,Afrique (f),Africa,l',f,,noun,,travel,173
tricolore-2-5th-edition,ajouter,to add,,,,verb,,none,173
tricolore-2-5th-edition,allergique,allergic,,,,adjective,,health,173
tricolore-2-5th-edition,amusant,"amusing, enjoyable, fun",,,,adjective,,none,173
tricolore-2-5th-edition,Amérique (f),America,l',f,,noun,,travel,173
tricolore-2-5th-edition,Amérique du Nord,North America,l',,,noun,,travel,173
tricolore-2-5th-edition,Amérique du Sud,South America,l',,,noun,,travel,173
tricolore-2-5th-edition,animal,animal,un,,des animaux,noun,,none,173
tricolore-2-5th-edition,anorak,anorak,un,,,noun,,shopping,173
tricolore-2-5th-edition,août,August,,,,noun,,time-dates,173
tricolore-2-5th-edition,après,after,,,,preposition,,none,173
tricolore-2-5th-edition,après-midi (m),afternoon,l',m,,noun,,time-dates,173
