collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
tricolore-2-5th-edition,grammar,1 C'est quel magasin?,5,short-answer,Où est-ce qu'on vend tout ça?,une baguette,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,2 Tu fais des courses,5,fill-in,"Tu fais du camping en France et chaque jour, tu fais des courses. Voici tes listes. Complète les listes avec du, de la, de l' ou des et dis où tu vas.","samedi — ___ poulet, ___ fraises, ___ eau minérale gazeuse",,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,3 J'aime ça!,5,matching,Trouve les paires.,Mes amis …,,,,,A2,food,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (1),5,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",100 g___ de bonbons,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (2),5,short-answer,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",Le magasin = ___ (liste 2),,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,1 C'est quel magasin?,6,short-answer,Où est-ce qu'on vend tout ça?,de l'eau minérale,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,2 Tu fais des courses,6,fill-in,"Tu fais du camping en France et chaque jour, tu fais des courses. Voici tes listes. Complète les listes avec du, de la, de l' ou des et dis où tu vas.","dimanche — ___ croissants, ___ glace à la vanille",,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,3 J'aime ça!,6,matching,Trouve les paires.,"Pour la récré, j'…",,,,,A2,food,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (1),6,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",un pot ___ confiture,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,1 C'est quel magasin?,7,short-answer,Où est-ce qu'on vend tout ça?,une glace à la vanille et au chocolat,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,3 J'aime ça!,7,matching,Trouve les paires.,Ma sœur n'aime pas les fruits ni les gâteaux. Elle …,,,,,A2,food,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (1),7,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",un paquet ___ chips,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,1 C'est quel magasin?,8,short-answer,Où est-ce qu'on vend tout ça?,des chocolats et des pâtisseries,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (1),8,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",un l___ de lait,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (1),9,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",une bouteille ___ vin rouge,,,,,A2,shopping,134
tricolore-2-5th-edition,writing,5 Invente des listes (a),1,writing-task,"Maintenant, à toi d'écrire des listes. Tu vas acheter …","Tu vas acheter: une chose à la boulangerie; une portion de quelque chose à la charcuterie; une chose à la librairie-papeterie; une boîte, un paquet ou une bouteille de quelque chose à l'épicerie.",,,,(open-ended),A2,shopping,135
tricolore-2-5th-edition,writing,5 Invente des listes (b),1,writing-task,"Tu prépares un repas pour deux amis. Le garçon ne mange pas de viande et la fille n'aime pas les haricots verts et les petits pois. Écris une liste des magasins où tu vas aller et tout ce que tu vas acheter, par exemple:",Tu prépares un repas pour deux amis. Le garçon ne mange pas de viande et la fille n'aime pas les haricots verts et les petits pois. Écris une liste des magasins où tu vas aller et tout ce que tu vas acheter.,,,,(open-ended),A2,shopping,135
tricolore-2-5th-edition,grammar,6 Je n'ai pas de lait (a),1,matching,Choisis la bonne phrase pour chaque bulle.,"Panel 1: il regarde dans un frigo presque vide, un chat à ses pieds.",,,,c,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Complète le résumé (b),1,fill-in,Complète le résumé.,"Dani regarde dans le frigo, mais il n'y a (1) ___.",,,,pas de lait,A2,shopping,135
tricolore-2-5th-edition,speaking,Au marché,1,speaking-task,"À deux: la personne B regarde cette page, la personne A regarde la page 14, exercice 3.","Chez le marchand de légumes: tu vas chez le/la marchand(e) de légumes à 16h00 et tu trouves seulement deux des choses sur ta liste. Demande ces choses, puis écris ce que tu as acheté.",,,,(open-ended),A2,shopping,135
tricolore-2-5th-edition,grammar,6 Je n'ai pas de lait (a),2,matching,Choisis la bonne phrase pour chaque bulle.,Panel 2: il se tient devant les portes vitrées d'un supermarché.,,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Complète le résumé (b),2,fill-in,Complète le résumé.,"Alors, il va au (2) ___.",,,,,A2,shopping,135
tricolore-2-5th-edition,speaking,Au marché,2,speaking-task,"À deux: la personne B regarde cette page, la personne A regarde la page 14, exercice 3.",Chez la marchande de fruits: changez de rôle. Tu es le/la marchand(e) de fruits à 16h00; il ne reste pas beaucoup de fruits. Réponds au client/à la cliente.,,,,(open-ended),A2,shopping,135
tricolore-2-5th-edition,grammar,6 Je n'ai pas de lait (a),3,matching,Choisis la bonne phrase pour chaque bulle.,"Panel 3: dans un magasin, il montre des rayons de conserves et de bouteilles.",,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Complète le résumé (b),3,fill-in,Complète le résumé.,"Dani aime les fruits, mais il n'y a (3) ___ p___.",,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Je n'ai pas de lait (a),4,matching,Choisis la bonne phrase pour chaque bulle.,"Panel 4: avec un panier rose, il tend la main vers un étalage de fruits rouges.",,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Complète le résumé (b),4,fill-in,Complète le résumé.,"Il achète un magazine, mais il n'y a (4) ___ m___ sur l'informatique.",,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Je n'ai pas de lait (a),5,matching,Choisis la bonne phrase pour chaque bulle.,"Panel 5: devant un rayon de magazines, il regarde dans son panier.",,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Complète le résumé (b),5,fill-in,Complète le résumé.,"Il ne trouve (5) ___ p___, mais il achète une baguette.",,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Je n'ai pas de lait (a),6,matching,Choisis la bonne phrase pour chaque bulle.,"Panel 6: devant un rayon de pain, il prend une baguette.",,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Complète le résumé (b),6,fill-in,Complète le résumé.,"Quand il rentre à la maison, il n'a toujours (6) ___ l___.",,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Je n'ai pas de lait (a),7,matching,Choisis la bonne phrase pour chaque bulle.,"Panel 7: à la caisse, il tend son panier à la caissière.",,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,6 Je n'ai pas de lait (a),8,matching,Choisis la bonne phrase pour chaque bulle.,"Panel 8: de retour à la maison, il se tient la tête, un sac de courses sur la table.",,,,,A2,shopping,135
tricolore-2-5th-edition,grammar,1 Où vont-ils en vacances?,1,matching,Trouve la bonne destination pour chaque personne.,M. et Mme Citron,,,,"Montréal, Canada",A2,vacation,136
tricolore-2-5th-edition,grammar,2 C'est dans quel pays?,1,fill-in,"Complète les phrases avec le nom des pays. Pour t'aider, regarde la carte à la page 24.","J'habite à Cardiff, au ___ . (Wales)",,,,pays de Galles,A2,travel,136
tricolore-2-5th-edition,grammar,3 On y va comment?,1,fill-in,"Complète les phrases avec la bonne forme du verbe aller, la destination et le moyen de transport. (Pour t'aider, regarde la page 26.)",Lucie,,,,va au cinéma en bus.,A2,travel,136
tricolore-2-5th-edition,grammar,4 Des phrases complètes,1,matching,Trouve les paires.,Comment viens-…,,,,,A2,none,136
tricolore-2-5th-edition,grammar,5 Les vacances idéales (a),1,fill-in,Complète les phrases avec la bonne forme du verbe pouvoir.,Il y a des monuments qu'on ___ visiter.,,,,on peut,A2,vacation,136
tricolore-2-5th-edition,writing,5 Choisis les trois phrases (b),1,short-answer,Choisis les trois phrases qui sont les plus importantes pour tes vacances idéales.,Choisis les trois phrases qui sont les plus importantes pour tes vacances idéales.,,,,(open-ended),A2,vacation,136
tricolore-2-5th-edition,grammar,1 Où vont-ils en vacances?,2,matching,Trouve la bonne destination pour chaque personne.,Julie et Lucie Lambert,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,2 C'est dans quel pays?,2,fill-in,"Complète les phrases avec le nom des pays. Pour t'aider, regarde la carte à la page 24.","Mes grands-parents vont à Glasgow, en ___ . (Scotland)",,,,,A2,travel,136
tricolore-2-5th-edition,grammar,3 On y va comment?,2,fill-in,"Complète les phrases avec la bonne forme du verbe aller, la destination et le moyen de transport. (Pour t'aider, regarde la page 26.)",Marc,,,,,A2,travel,136
tricolore-2-5th-edition,grammar,4 Des phrases complètes,2,matching,Trouve les paires.,"Normalement, je …",,,,,A2,none,136
tricolore-2-5th-edition,grammar,5 Les vacances idéales (a),2,fill-in,Complète les phrases avec la bonne forme du verbe pouvoir.,Il y a un snack ou un restaurant fast-food où nous ___ manger.,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,1 Où vont-ils en vacances?,3,matching,Trouve la bonne destination pour chaque personne.,Hugo Denise,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,2 C'est dans quel pays?,3,fill-in,"Complète les phrases avec le nom des pays. Pour t'aider, regarde la carte à la page 24.","Mon frère travaille à Dublin, en ___ . (Ireland)",,,,,A2,travel,136
tricolore-2-5th-edition,grammar,3 On y va comment?,3,fill-in,"Complète les phrases avec la bonne forme du verbe aller, la destination et le moyen de transport. (Pour t'aider, regarde la page 26.)",Ils,,,,,A2,travel,136
tricolore-2-5th-edition,grammar,4 Des phrases complètes,3,matching,Trouve les paires.,"Ta sœur, comment vient-…",,,,,A2,none,136
tricolore-2-5th-edition,grammar,5 Les vacances idéales (a),3,fill-in,Complète les phrases avec la bonne forme du verbe pouvoir.,Il y a beaucoup de boîtes où les jeunes ___ aller le soir.,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,1 Où vont-ils en vacances?,4,matching,Trouve la bonne destination pour chaque personne.,Sophie Martin,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,2 C'est dans quel pays?,4,fill-in,"Complète les phrases avec le nom des pays. Pour t'aider, regarde la carte à la page 24.","Le collège organise un voyage à Paris, en ___ . (France)",,,,,A2,travel,136
tricolore-2-5th-edition,grammar,3 On y va comment?,4,fill-in,"Complète les phrases avec la bonne forme du verbe aller, la destination et le moyen de transport. (Pour t'aider, regarde la page 26.)",Tu,,,,,A2,travel,136
tricolore-2-5th-edition,grammar,4 Des phrases complètes,4,matching,Trouve les paires.,Elle …,,,,,A2,none,136
tricolore-2-5th-edition,grammar,5 Les vacances idéales (a),4,fill-in,Complète les phrases avec la bonne forme du verbe pouvoir.,Il y a des activités où on ___ retrouver d'autres jeunes.,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,1 Où vont-ils en vacances?,5,matching,Trouve la bonne destination pour chaque personne.,Sébastien et Lucien Bonnard,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,2 C'est dans quel pays?,5,fill-in,"Complète les phrases avec le nom des pays. Pour t'aider, regarde la carte à la page 24.","Mon père va à Genève, en ___ . (Switzerland)",,,,,A2,travel,136
tricolore-2-5th-edition,grammar,3 On y va comment?,5,fill-in,"Complète les phrases avec la bonne forme du verbe aller, la destination et le moyen de transport. (Pour t'aider, regarde la page 26.)",Nous,,,,,A2,travel,136
tricolore-2-5th-edition,grammar,4 Des phrases complètes,5,matching,Trouve les paires.,Est-ce que vous …,,,,,A2,none,136
tricolore-2-5th-edition,grammar,5 Les vacances idéales (a),5,fill-in,Complète les phrases avec la bonne forme du verbe pouvoir.,Il y a un grand choix d'excursions que les visiteurs ___ faire.,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,1 Où vont-ils en vacances?,6,matching,Trouve la bonne destination pour chaque personne.,La famille Renard,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,2 C'est dans quel pays?,6,fill-in,"Complète les phrases avec le nom des pays. Pour t'aider, regarde la carte à la page 24.","Notre prof d'espagnol vient de Barcelone, en ___ . (Spain)",,,,,A2,travel,136
tricolore-2-5th-edition,grammar,3 On y va comment?,6,fill-in,"Complète les phrases avec la bonne forme du verbe aller, la destination et le moyen de transport. (Pour t'aider, regarde la page 26.)",On,,,,,A2,travel,136
tricolore-2-5th-edition,grammar,4 Des phrases complètes,6,matching,Trouve les paires.,Nous …,,,,,A2,none,136
tricolore-2-5th-edition,grammar,5 Les vacances idéales (a),6,fill-in,Complète les phrases avec la bonne forme du verbe pouvoir.,"Vous ___ faire beaucoup de sports différents, par exemple de l'équitation et de la planche à voile.",,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,3 On y va comment?,7,fill-in,"Complète les phrases avec la bonne forme du verbe aller, la destination et le moyen de transport. (Pour t'aider, regarde la page 26.)",Les garçons,,,,,A2,travel,136
tricolore-2-5th-edition,grammar,4 Des phrases complètes,7,matching,Trouve les paires.,"Les garçons là-bas, d'où viennent-…",,,,,A2,none,136
tricolore-2-5th-edition,grammar,5 Les vacances idéales (a),7,fill-in,Complète les phrases avec la bonne forme du verbe pouvoir.,La mer est tout près et nous ___ aller directement sur la plage.,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,3 On y va comment?,8,fill-in,"Complète les phrases avec la bonne forme du verbe aller, la destination et le moyen de transport. (Pour t'aider, regarde la page 26.)",Mon père,,,,,A2,travel,136
tricolore-2-5th-edition,grammar,4 Des phrases complètes,8,matching,Trouve les paires.,Ils …,,,,,A2,none,136
tricolore-2-5th-edition,grammar,5 Les vacances idéales (a),8,fill-in,Complète les phrases avec la bonne forme du verbe pouvoir.,On mange bien et on ___ choisir des plats au restaurant.,,,,,A2,vacation,136
tricolore-2-5th-edition,grammar,6 Ça dépend du temps,1,short-answer,Regarde le temps et propose une activité intérieure ou de plein air.,il fait mauvais,,,,on peut jouer sur l'ordinateur,A2,weather,137
tricolore-2-5th-edition,writing,7 Désolé,1,writing-task,Invente des excuses.,Je ne peux pas aller au cinéma avec toi parce que je …,,,,je vais jouer au tennis,A2,mixed,137
tricolore-2-5th-edition,grammar,8 Trouve l'infinitif (a: -er),1,short-answer,,je joue,,,,jouer,A2,none,137
tricolore-2-5th-edition,grammar,8 Trouve l'infinitif (b: -ir),1,short-answer,,je choisis,,,,choisir,A2,none,137
tricolore-2-5th-edition,grammar,8 Trouve l'infinitif (c: -re),1,short-answer,,je vends,,,,vendre,A2,none,137
tricolore-2-5th-edition,grammar,8 Trouve l'infinitif (d: irregular),1,short-answer,,je vais,,,,aller,A2,none,137
