collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,option_d,option_e,correct_answer,level,topic,source_page
tricolore-1-5th-edition,writing,Exercise 1,8,short-answer,Mlle Dupont travaille pour la poste. Elle distribue des lettres. Complète la description de sa journée. Miss Dupont works for the postal service. She delivers letters. Complete the description of her day.,"À midi (12:00), où est Mlle Dupont? (panneau: CINÉMA)",,,,,,,A1,daily-routine,156
tricolore-1-5th-edition,writing,Exercise 1,9,short-answer,Mlle Dupont travaille pour la poste. Elle distribue des lettres. Complète la description de sa journée. Miss Dupont works for the postal service. She delivers letters. Complete the description of her day.,"À une heure et demie (13:30), où est Mlle Dupont? (panneau: Restaurant)",,,,,,,A1,daily-routine,156
tricolore-1-5th-edition,writing,Exercise 2,L'après-midi et le soir,ordering,Mets les phrases dans le bon ordre. Put the sentences in the correct order.,"Mets dans le bon ordre (l'après-midi et le soir): g. À quatre heures, nous rentrons à la maison. h. Normalement, je commence mes devoirs à cinq heures. i. Entre quatre heures et cinq heures, je joue sur l'ordinateur ou je regarde la télé. j. Les cours se terminent à quatre heures moins vingt. k. Le soir, nous mangeons à six heures. l. Je me couche à neuf heures moins le quart.",,,,,,"j, g, i, h, k, l",A1,daily-routine,156
tricolore-1-5th-edition,writing,Exercise 2,Le matin,ordering,Mets les phrases dans le bon ordre. Put the sentences in the correct order.,"Mets dans le bon ordre (le matin): a. Nous arrivons au collège à huit heures vingt. b. Nous prenons le petit déjeuner à sept heures et quart. c. À midi, nous mangeons des sandwichs. d. Je me lève à sept heures. e. Les cours commencent à huit heures et demie. f. Ma sœur et moi, nous quittons la maison à huit heures.",,,,,,"d, b, f, a, e, c",A1,daily-routine,156
tricolore-1-5th-edition,reading,Exercise 4,1,short-answer,Lis ces phrases sur Karim et corrige les erreurs. Read these sentences about Karim and correct the mistakes.,Lis les phrases sur Karim et corrige l'erreur: Son sport préféré est le rugby.,,,,,,"Non, son sport préféré est le basket.",A1,personal-info,157
tricolore-1-5th-edition,grammar,Exercise 5,1,multiple-choice,Choisis le bon mot. Choose the correct word.,Nous allons chez (1 notre/nos/vos) grands-parents.,notre,nos,vos,,,nos,A1,family,157
tricolore-1-5th-edition,writing,Exercise 6b,1,writing-task,"Raconte la journée de Rangetout, le rat. Il aime ranger toutes les affaires. Tell the story of Rangetout the rat, who likes to keep everything tidy.","Raconte la journée de Rangetout, le rat. Il aime ranger toutes les affaires.",,,,,,(open-ended),A1,daily-routine,157
tricolore-1-5th-edition,reading,Exercise 4,2,short-answer,Lis ces phrases sur Karim et corrige les erreurs. Read these sentences about Karim and correct the mistakes.,Lis les phrases sur Karim et corrige l'erreur: Ses passe-temps préférés sont le sport et la musique.,,,,,,,A1,personal-info,157
tricolore-1-5th-edition,grammar,Exercise 5,2,multiple-choice,Choisis le bon mot. Choose the correct word.,C'est l'anniversaire de (2 notre/votre/leur) grand-mère.,notre,votre,leur,,,notre,A1,family,157
tricolore-1-5th-edition,reading,Exercise 4,3,short-answer,Lis ces phrases sur Karim et corrige les erreurs. Read these sentences about Karim and correct the mistakes.,"Lis les phrases sur Karim et corrige l'erreur: Sa matière préférée, c'est la technologie.",,,,,,,A1,personal-info,157
tricolore-1-5th-edition,grammar,Exercise 5,3,multiple-choice,Choisis le bon mot. Choose the correct word.,Est-ce que (3 votre/vos/leur) cousins y vont aussi?,votre,vos,leur,,,vos,A1,family,157
tricolore-1-5th-edition,reading,Exercise 4,4,short-answer,Lis ces phrases sur Karim et corrige les erreurs. Read these sentences about Karim and correct the mistakes.,Lis les phrases sur Karim et corrige l'erreur: Son anniversaire est le huit janvier.,,,,,,,A1,personal-info,157
tricolore-1-5th-edition,grammar,Exercise 5,4,multiple-choice,Choisis le bon mot. Choose the correct word.,"Oui, (4 notre/leur/nos) grands-parents ont une ferme à la campagne.",notre,leur,nos,,,nos,A1,family,157
tricolore-1-5th-edition,grammar,Exercise 5,5,multiple-choice,Choisis le bon mot. Choose the correct word.,(5 Leur/Leurs/Vos) maison est très grande.,Leur,Leurs,Vos,,,Leur,A1,family,157
tricolore-1-5th-edition,grammar,Exercise 5,6,multiple-choice,Choisis le bon mot. Choose the correct word.,(6 Notre/Votre/Leurs) chiens s'appellent Noiraud et Blancot.,Notre,Votre,Leurs,,,Leurs,A1,family,157
tricolore-1-5th-edition,grammar,Exercise 5,7,multiple-choice,Choisis le bon mot. Choose the correct word.,(7 nos/vos/leur) cheval s'appelle Esprit.,nos,vos,leur,,,leur,A1,family,157
tricolore-1-5th-edition,speaking,Exercise 6a,A1,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,(Panneau A) Mangetout est dans le jardin ou dans la cuisine?,,,,,,Il est dans la cuisine.,A1,daily-routine,157
tricolore-1-5th-edition,speaking,Exercise 6a,A2,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,"(Panneau A, il est neuf heures) Qu'est-ce que Mangetout fait?",,,,,,Il mange du poisson.,A1,daily-routine,157
tricolore-1-5th-edition,speaking,Exercise 6a,B1,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,(Panneau B) Quelle heure est-il?,,,,,,Il est midi.,A1,daily-routine,157
tricolore-1-5th-edition,speaking,Exercise 6a,B2,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,(Panneau B) Mangetout prend quel repas?,,,,,,Il prend le déjeuner.,A1,daily-routine,157
tricolore-1-5th-edition,speaking,Exercise 6a,C1,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,"(Panneau C, il est deux heures) C'est le matin ou l'après-midi?",,,,,,C'est l'après-midi.,A1,daily-routine,157
tricolore-1-5th-edition,speaking,Exercise 6a,C2,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,(Panneau C) Est-ce que Mangetout mange ou dort?,,,,,,Il dort.,A1,daily-routine,157
tricolore-1-5th-edition,speaking,Exercise 6a,D1,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,"(Panneau D, il est quatre heures) C'est le matin ou le soir?",,,,,,C'est le soir.,A1,daily-routine,157
tricolore-1-5th-edition,speaking,Exercise 6a,D2,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,(Panneau D) Quelle heure est-il?,,,,,,Il est quatre heures.,A1,daily-routine,157
tricolore-1-5th-edition,speaking,Exercise 6a,D3,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,"(Panneau D) Le chat, qu'est-ce qu'il fait?",,,,,,Il mange.,A1,daily-routine,157
tricolore-1-5th-edition,speaking,Exercise 6a,E1,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,"(Panneau E, minuit) Quelle heure est-il?",,,,,,Il est minuit.,A1,daily-routine,157
tricolore-1-5th-edition,speaking,Exercise 6a,E2,short-answer,Mangetout aime deux choses: manger et dormir. Regarde les images et réponds aux questions. Mangetout likes two things: eating and sleeping. Look at the pictures and answer the questions.,(Panneau E) Mangetout dort ou mange?,,,,,,,A1,daily-routine,157
tricolore-1-5th-edition,writing,Exercise 1,1,fill-in,Écris ces mots avec les voyelles. Write these words adding the vowels.,Écris ces mots avec les voyelles: 1 de la v__nd_,,,,,,viande,A1,food,158
tricolore-1-5th-edition,writing,Exercise 2,1,fill-in,"Trouve deux choses de chaque catégorie dans le bol. Écris aussi du, de la, de l' ou des. Find two items for each category in the bowl. Write du, de la, de l' or des as well.","Trouve deux hors-d'œuvre dans le bol, avec du/de la/de l'/des.",,,,,,"du pâté, du jambon",A1,food,158
tricolore-1-5th-edition,writing,Exercise 3,1,fill-in,Complète les phrases avec le plat favori de chaque animal. Complete the sentences with each animal's favourite dish.,La souris mange …,,,,,,du fromage.,A1,food,158
tricolore-1-5th-edition,reading,Exercise 4,1,short-answer,"Pour chaque réponse, il y a deux dessins qui représentent deux mots possibles. Regarde les dessins, puis lis les phrases (1–7). Choisis la bonne réponse. For each line of the grid there are pictures for two words that could fit. Read the sentences and choose the correct words.",Ce n'est pas une chose qu'on mange avec du pain.,,,,,,sucre,A1,food,158
tricolore-1-5th-edition,writing,Exercise 1,2,fill-in,Écris ces mots avec les voyelles. Write these words adding the vowels.,Écris ces mots avec les voyelles: 2 de l'_m_l_tt_,,,,,,omelette,A1,food,158
tricolore-1-5th-edition,writing,Exercise 2,2,fill-in,"Trouve deux choses de chaque catégorie dans le bol. Écris aussi du, de la, de l' ou des. Find two items for each category in the bowl. Write du, de la, de l' or des as well.","Trouve deux plats principaux dans le bol, avec du/de la/de l'/des.",,,,,,"une omelette, de la viande",A1,food,158
tricolore-1-5th-edition,writing,Exercise 3,2,fill-in,Complète les phrases avec le plat favori de chaque animal. Complete the sentences with each animal's favourite dish.,L'oiseau mange …,,,,,,,A1,food,158
tricolore-1-5th-edition,reading,Exercise 4,2,short-answer,"Pour chaque réponse, il y a deux dessins qui représentent deux mots possibles. Regarde les dessins, puis lis les phrases (1–7). Choisis la bonne réponse. For each line of the grid there are pictures for two words that could fit. Read the sentences and choose the correct words.","On ne mange pas ça comme entrée, on le mange après le plat principal.",,,,,,,A1,food,158
tricolore-1-5th-edition,writing,Exercise 1,3,fill-in,Écris ces mots avec les voyelles. Write these words adding the vowels.,Écris ces mots avec les voyelles: 3 du p__l_t,,,,,,poulet,A1,food,158
tricolore-1-5th-edition,writing,Exercise 2,3,fill-in,"Trouve deux choses de chaque catégorie dans le bol. Écris aussi du, de la, de l' ou des. Find two items for each category in the bowl. Write du, de la, de l' or des as well.","Trouve deux légumes dans le bol, avec du/de la/de l'/des.",,,,,,"des oignons, des carottes",A1,food,158
tricolore-1-5th-edition,writing,Exercise 3,3,fill-in,Complète les phrases avec le plat favori de chaque animal. Complete the sentences with each animal's favourite dish.,Le cheval mange …,,,,,,,A1,food,158
tricolore-1-5th-edition,reading,Exercise 4,3,short-answer,"Pour chaque réponse, il y a deux dessins qui représentent deux mots possibles. Regarde les dessins, puis lis les phrases (1–7). Choisis la bonne réponse. For each line of the grid there are pictures for two words that could fit. Read the sentences and choose the correct words.","On ne fait pas ça avec des fruits, on le fait avec du lait.",,,,,,,A1,food,158
tricolore-1-5th-edition,writing,Exercise 1,4,fill-in,Écris ces mots avec les voyelles. Write these words adding the vowels.,Écris ces mots avec les voyelles: 4 des p_t_ts p__s,,,,,,petits pois,A1,food,158
tricolore-1-5th-edition,writing,Exercise 2,4,fill-in,"Trouve deux choses de chaque catégorie dans le bol. Écris aussi du, de la, de l' ou des. Find two items for each category in the bowl. Write du, de la, de l' or des as well.","Trouve deux desserts dans le bol, avec du/de la/de l'/des.",,,,,,"des tartes aux fruits, des yaourts",A1,food,158
tricolore-1-5th-edition,writing,Exercise 3,4,fill-in,Complète les phrases avec le plat favori de chaque animal. Complete the sentences with each animal's favourite dish.,Le chien mange …,,,,,,,A1,food,158
tricolore-1-5th-edition,reading,Exercise 4,4,short-answer,"Pour chaque réponse, il y a deux dessins qui représentent deux mots possibles. Regarde les dessins, puis lis les phrases (1–7). Choisis la bonne réponse. For each line of the grid there are pictures for two words that could fit. Read the sentences and choose the correct words.",Ce n'est pas un fruit.,,,,,,,A1,food,158
tricolore-1-5th-edition,writing,Exercise 1,5,fill-in,Écris ces mots avec les voyelles. Write these words adding the vowels.,Écris ces mots avec les voyelles: 5 des p_mm_s d_ t_rr_,,,,,,pommes de terre,A1,food,158
tricolore-1-5th-edition,writing,Exercise 2,5,fill-in,"Trouve deux choses de chaque catégorie dans le bol. Écris aussi du, de la, de l' ou des. Find two items for each category in the bowl. Write du, de la, de l' or des as well.","Trouve deux boissons dans le bol, avec du/de la/de l'/des.",,,,,,"du vin, de l'eau",A1,food,158
tricolore-1-5th-edition,writing,Exercise 3,5,fill-in,Complète les phrases avec le plat favori de chaque animal. Complete the sentences with each animal's favourite dish.,Le perroquet mange …,,,,,,,A1,food,158
tricolore-1-5th-edition,reading,Exercise 4,5,short-answer,"Pour chaque réponse, il y a deux dessins qui représentent deux mots possibles. Regarde les dessins, puis lis les phrases (1–7). Choisis la bonne réponse. For each line of the grid there are pictures for two words that could fit. Read the sentences and choose the correct words.","On ne mange pas ces choses pour le petit déjeuner, on les mange, quelquefois, après un repas. Mmm! Ils sont délicieux!",,,,,,,A1,food,158
