collection,section,part,item,item_type,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
netzwerk-a1-kursbuch,listening,Übung 7a,7a,short-answer,Hören Sie das Lied von Einshoch6. Welche Wörter verstehen Sie? Notieren Sie und sammeln Sie im Kurs.,,,,(open-ended),A1,communication,114
netzwerk-a1-kursbuch,speaking,Übung 7b,7b,speaking-task,Was glauben Sie? Worum geht es in dem Lied?,,,,(open-ended),A1,communication,114
netzwerk-a1-kursbuch,listening,Übung 7c,7c,ordering,Hören Sie das Lied noch einmal und ordnen Sie den Text (drei Strophen).,,,,,A1,communication,114
netzwerk-a1-kursbuch,reading,Übung 7d,7d,short-answer,Was macht die Person im Lied alles? Was kennen Sie? Markieren Sie Wörter und Ausdrücke.,,,,(open-ended),A1,communication,114
netzwerk-a1-kursbuch,speaking,Übung 7e,7e,speaking-task,Und Sie? Was aus dem Lied machen Sie oft/manchmal/nie? Sprechen Sie in Gruppen.,,,,(open-ended),A1,communication,114
netzwerk-a1-kursbuch,reading,Übung 8a,8a-1,multiple-choice,Wie frühstücken Sie sonntags?,So wie immer: Ich trinke einen Kaffee und lese Zeitung.,"Zusammen mit Familie, Freunden und Kindern.",Ich gehe gern mit Freunden in ein Café und bestelle ein Frühstück.,,A1,home,115
netzwerk-a1-kursbuch,reading,Übung 8a,8a-2,multiple-choice,"Sie bekommen Besuch. Wie geht es Ihnen, was machen Sie?","Hurra, Besuch! Ich mache die Wohnung extra sauber.",Besuch macht immer viel Arbeit. Ich bin gern allein.,"Ich habe oft Besuch, das finde ich super. Aber ich mache die Wohnung nicht extra sauber.",,A1,home,115
netzwerk-a1-kursbuch,reading,Übung 8a,8a-3,multiple-choice,Was tun Sie in Ihrer Freizeit?,Ich treffe oft meinen Freund / meine Freundin.,Ich lese viel und spiele am Computer.,"Ich treffe immer Freunde, mache Sport und bin fast nie zu Hause.",,A1,home,115
netzwerk-a1-kursbuch,reading,Übung 8a,8a-4,multiple-choice,Wie reisen Sie besonders gern?,Wir reisen zu zweit und organisieren alles gemeinsam.,Ich reise nicht gern. Ich finde es zu Hause sehr schön.,Ich mache gern Reisen in der Gruppe. Man sieht viel und muss nichts organisieren.,,A1,home,115
netzwerk-a1-kursbuch,reading,Übung 8a,8a-5,multiple-choice,Sie machen eine Party. Sie haben zu wenige Gläser. Was machen Sie?,Ich frage meinen Nachbarn / meine Nachbarin.,Ich nehme die Gläser von Oma aus dem Schrank. Die Gläser sind sehr teuer.,Ich kaufe im Supermarkt Gläser. Sie sind billig und ich brauche sie bald wieder.,,A1,home,115
netzwerk-a1-kursbuch,reading,Übung 8a,8a-6,multiple-choice,Es ist Sonntag und Sie sind allein. Was machen Sie?,"Ich koche etwas Schönes, trinke Tee und lese den ganzen Tag.",Ich bestelle eine Pizza und sehe einen Film.,Ich rufe meine Eltern an und telefoniere lang.,,A1,home,115
netzwerk-a1-kursbuch,reading,Übung 8a,8a-7,multiple-choice,Ihre Wohnung ist sehr klein. Was machen Sie?,Ich brauche mehr Platz. Ich suche eine andere Wohnung.,Für mich ist das perfekt: Ich bin wenig zu Hause und die Wohnung ist schnell sauber.,"Ich mag kleine Wohnungen sehr, große Zimmer mag ich nicht.",,A1,home,115
netzwerk-a1-kursbuch,reading,Übung 8b,8b,short-answer,Zählen Sie Ihre Punkte und lesen Sie die Auswertung. Passt sie zu Ihnen?,,,,(open-ended),A1,home,115
netzwerk-a1-kursbuch,speaking,Übung 1a,1a,speaking-task,Was machen die Leute? Beschreiben Sie die Fotos. (Bilder malen | Kinder betreuen | lernen | segeln | recherchieren | eine Stadt zeigen | Unterricht geben | spielen),,,,(open-ended),A1,profession,116
netzwerk-a1-kursbuch,listening,Übung 1b,1b,short-answer,"Hören Sie die Radiosendung. Welchen Beruf haben die Personen? Was finden sie gut, was nicht? Notieren Sie (Beruf, Vorteil, Nachteil).",,,,,A1,profession,116
netzwerk-a1-kursbuch,,Übung 2a,2a,short-answer,"Was ist für Sie wichtig im Beruf? Wählen Sie drei Aussagen und geben Sie Punkte: 3 Punkte = sehr wichtig. (interessant/Spaß, viele Kontakte, nicht anstrengend, viel reisen, im Team, viel Geld, nette Kollegen/Chefs, Karriere)",,,,(open-ended),A1,profession,117
netzwerk-a1-kursbuch,speaking,Übung 2b,2b,speaking-task,Vergleichen Sie Ihre Ergebnisse. Machen Sie eine Kursstatistik.,,,,(open-ended),A1,profession,117
netzwerk-a1-kursbuch,reading,Übung 3a,3a,ordering,Sehen Sie die Bilder an und lesen Sie die Nachrichten von Daniel und Tina. Ordnen Sie die Bilder in die richtige Reihenfolge.,,,,"E, D, B, C, A",A1,daily-routine,118
netzwerk-a1-kursbuch,reading,Übung 3b,3b-1,fill-in,Was ist passiert? Ergänzen Sie: 08:30 — Der Professor _hat_ immer nur ___.,,,,geredet,A1,daily-routine,118
netzwerk-a1-kursbuch,reading,Übung 3b,3b-2,fill-in,Was ist passiert? Ergänzen Sie: 14:00 — Daniel ___ eine Präsentation ___.,,,,hat geplant,A1,daily-routine,118
netzwerk-a1-kursbuch,reading,Übung 3b,3b-3,fill-in,Was ist passiert? Ergänzen Sie: 16:00 — Daniel ___ sechs Stunden lang ___.,,,,hat gelernt,A1,daily-routine,118
netzwerk-a1-kursbuch,reading,Übung 3b,3b-4,fill-in,Was ist passiert? Ergänzen Sie: 22:00 — Er ___ eine Pause ___. Er ___ eine Pizza ___.,,,,hat gemacht; hat geholt,A1,daily-routine,118
netzwerk-a1-kursbuch,listening,Übung 4a,4a-1,multiple-choice,Was hat Tina gemacht? Was hat Daniel gemacht? Kreuzen Sie an: für ein Seminar recherchieren.,Tina,Daniel,,,A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 4a,4a-2,multiple-choice,Kreuzen Sie an: Statistik lernen.,Tina,Daniel,,,A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 4a,4a-3,multiple-choice,Kreuzen Sie an: eine Prüfung machen.,Tina,Daniel,,,A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 4a,4a-4,multiple-choice,Kreuzen Sie an: eine Präsentation machen.,Tina,Daniel,,,A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 4a,4a-5,multiple-choice,Kreuzen Sie an: Fußball spielen.,Tina,Daniel,,,A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 4a,4a-6,multiple-choice,Kreuzen Sie an: im Studio trainieren.,Tina,Daniel,,,A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 4a,4a-7,multiple-choice,Kreuzen Sie an: in der Bäckerei arbeiten.,Tina,Daniel,,,A1,profession,119
netzwerk-a1-kursbuch,writing,Übung 4b,4b,writing-task,Was haben die beiden gemacht? Schreiben Sie. Vergleichen Sie dann zu zweit.,,,,(open-ended),A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 5a,5a-1,matching,Was hat Daniel vor dem Studium gemacht? Ordnen Sie zu: Daniel hat nach der Schule ___,,,,D,A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 5a,5a-2,matching,Ordnen Sie zu: Bei der Arbeit hat es ___,,,,,A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 5a,5a-3,matching,Ordnen Sie zu: Daniel hatte nie Zeit und hat ___,,,,,A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 5a,5a-4,matching,Ordnen Sie zu: Dann hat Daniel ___,,,,,A1,profession,119
netzwerk-a1-kursbuch,listening,Übung 5a,5a-5,matching,Ordnen Sie zu: Im Urlaub hat Daniel ___,,,,,A1,profession,119
netzwerk-a1-kursbuch,,Übung 5b,5b,short-answer,Markieren Sie die Partizip-Formen in 5a. Machen Sie dann eine Liste mit dem Infinitiv und dem Partizip II.,,,,(open-ended),A1,profession,119
netzwerk-a1-kursbuch,speaking,Übung 6,6,speaking-task,Arbeiten Sie in Gruppen. Notieren Sie fünf Verben aus Aufgabe 3 bis 5 auf Zettel. Mischen Sie die Zettel. Ziehen Sie einen Zettel und bilden Sie einen Satz im Perfekt.,,,,(open-ended),A1,profession,119
netzwerk-a1-kursbuch,reading,Übung 7a,7a,short-answer,Lesen Sie. Was sind die Personen von Beruf? Wie haben sie die Stelle gefunden? Sprechen Sie zu zweit.,,,,,A1,profession,120
netzwerk-a1-kursbuch,reading,Übung 7b,7b-1,true-false,Welche Aussagen sind richtig? Felix wohnt jetzt in Berlin und er mag seine Arbeit.,richtig,falsch,,richtig,A1,profession,120
netzwerk-a1-kursbuch,reading,Übung 7b,7b-2,true-false,Richtig oder falsch? Claudia ist vorher nur 15 Minuten zur Arbeit gefahren.,richtig,falsch,,falsch,A1,profession,120
netzwerk-a1-kursbuch,reading,Übung 7b,7b-3,true-false,Richtig oder falsch? Freddy hat drei Jahre lang nicht gearbeitet.,richtig,falsch,,falsch,A1,profession,120
netzwerk-a1-kursbuch,reading,Übung 7b,7b-4,true-false,Richtig oder falsch? Lea hat in Spanien gelebt.,richtig,falsch,,richtig,A1,profession,120
netzwerk-a1-kursbuch,reading,Übung 8a,8a-1,fill-in,Perfekt mit sein. Ergänzen Sie: gehen — Freddy ___ zur Agentur für Arbeit ___.,,,,ist gegangen,A1,profession,120
netzwerk-a1-kursbuch,reading,Übung 8a,8a-2,fill-in,Perfekt mit sein. Ergänzen Sie: kommen — Felix ___ nach Berlin ___.,,,,ist gekommen,A1,profession,120
netzwerk-a1-kursbuch,reading,Übung 8a,8a-3,fill-in,Perfekt mit sein. Ergänzen Sie: fliegen — Lea ___ nach Spanien ___.,,,,ist geflogen,A1,profession,120
netzwerk-a1-kursbuch,reading,Übung 8a,8a-4,fill-in,Perfekt mit sein. Ergänzen Sie: bleiben — Sie ___ zwei Jahre in Spanien ___.,,,,ist geblieben,A1,profession,120
netzwerk-a1-kursbuch,reading,Übung 8a,8a-5,fill-in,Perfekt mit sein. Ergänzen Sie: passieren — Es ___ nichts ___.,,,,ist passiert,A1,profession,120
netzwerk-a1-kursbuch,,Übung 8b,8b,short-answer,Ergänzen Sie Ihre Liste aus 5b mit den Verben aus 7a.,,,,(open-ended),A1,profession,120
netzwerk-a1-kursbuch,listening,Übung 10 (Aussprache h),10a-1,multiple-choice,Aussprache h. Was hören Sie? Kreuzen Sie an (1).,Eis,heiß,,,A1,none,121
netzwerk-a1-kursbuch,listening,Übung 10 (Aussprache h),10a-2,multiple-choice,Aussprache h. Was hören Sie? Kreuzen Sie an (2).,er,her,,,A1,none,121
netzwerk-a1-kursbuch,listening,Übung 10 (Aussprache h),10a-3,multiple-choice,Aussprache h. Was hören Sie? Kreuzen Sie an (3).,aus,Haus,,,A1,none,121
netzwerk-a1-kursbuch,listening,Übung 10 (Aussprache h),10a-4,multiple-choice,Aussprache h. Was hören Sie? Kreuzen Sie an (4).,und,Hund,,,A1,none,121
netzwerk-a1-kursbuch,speaking,Übung 10 (Aussprache h),10b,speaking-task,"Hören Sie und sprechen Sie nach. (Hallo Hanna, hast du heute Abend Zeit? / Hans hat heute zu Hause gearbeitet. / Herr Huber arbeitet im Hotel Hilber in Hamburg.)",,,,(open-ended),A1,none,121
netzwerk-a1-kursbuch,speaking,Übung 10,10c,speaking-task,"Notieren Sie drei Fragen. Gehen Sie durch den Kursraum. Fragen und antworten Sie. (wo/wie lange zur Schule/Uni gehen, wann nach … kommen, was studieren/lernen, wie deine Stelle finden, wo letztes Jahr arbeiten)",,,,(open-ended),A1,profession,121
netzwerk-a1-kursbuch,speaking,Übung 10,10d,speaking-task,Sammeln Sie die Informationen zu den Personen im Kurs.,,,,(open-ended),A1,profession,121
netzwerk-a1-kursbuch,speaking,Übung 9a,9a,speaking-task,Ein ganz normaler Tag? Florian erzählt. Wie war es wirklich? Sprechen Sie zu zweit.,,,,(open-ended),A1,daily-routine,121
netzwerk-a1-kursbuch,writing,Übung 9b,9b,writing-task,Was haben Sie gestern gemacht? Schreiben Sie einen kurzen Text.,,,,(open-ended),A1,daily-routine,121
netzwerk-a1-kursbuch,reading,Übung 11a,11a-1,matching,"Lesen Sie und ordnen Sie zu: Firma Hölke, guten Tag. Sie sprechen mit Tom Müller.",,,,C,A1,communication,122
netzwerk-a1-kursbuch,reading,Übung 11a,11a-2,matching,Ordnen Sie zu: Tut mir leid. Da kann ich Ihnen nicht helfen. Sie müssen mit Frau Selmicz sprechen.,,,,E,A1,communication,122
netzwerk-a1-kursbuch,reading,Übung 11a,11a-3,matching,Ordnen Sie zu: Selmicz. S E L M I C Z.,,,,F,A1,communication,122
netzwerk-a1-kursbuch,reading,Übung 11a,11a-4,matching,Ordnen Sie zu: Frau Selmicz ist heute leider nicht da. Können Sie morgen noch einmal anrufen?,,,,B,A1,communication,122
netzwerk-a1-kursbuch,reading,Übung 11a,11a-5,matching,"Ordnen Sie zu: Ja, das ist die 4319.",,,,A,A1,communication,122
netzwerk-a1-kursbuch,reading,Übung 11a,11a-6,matching,Ordnen Sie zu: Bitte. Auf Wiederhören.,,,,D,A1,communication,122
netzwerk-a1-kursbuch,listening,Übung 11b,11b,short-answer,Hören Sie jetzt das Gespräch und kontrollieren Sie.,,,,,A1,communication,122
netzwerk-a1-kursbuch,reading,Übung 11c,11c,fill-in,Was sagen Sie wann? Lesen Sie das Gespräch in 11a noch einmal und ergänzen Sie: Sie verabschieden sich: ___,,,,Auf Wiederhören.,A1,communication,122
netzwerk-a1-kursbuch,speaking,Übung 12,12,speaking-task,Arbeiten Sie zu zweit. Wählen Sie eine Situation und bereiten Sie ein Telefongespräch vor. Spielen Sie dann Ihr Gespräch vor.,,,,(open-ended),A1,communication,122
netzwerk-a1-kursbuch,reading,Übung 13a,13a,matching,"Sehen Sie die Fotos an und lesen Sie die Texte. Ordnen Sie zu (1 Oktoberfest in München, 2 Weihnachtsmarkt in Dresden, 3 Bregenzer Festspiele — Fotos A/B/C).",,,,,A1,mixed,123
netzwerk-a1-kursbuch,reading,Übung 13b,13b,short-answer,Arbeiten Sie zu dritt. Jede/r liest einen Text und notiert Informationen zur Veranstaltung (Wo? Wann? Seit wann? Wie viele Besucher? Was kann man dort machen?).,,,,(open-ended),A1,mixed,123
netzwerk-a1-kursbuch,speaking,Übung 13c,13c,speaking-task,Stellen Sie mit Ihren Notizen aus 13b die Veranstaltung vor.,,,,(open-ended),A1,mixed,123
netzwerk-a1-kursbuch,listening,Übung 13d,13d,matching,"Welche Jobs machen die Personen? Hören Sie und ordnen Sie zu (A Kellnerin, B Händler, C Statist — Person 1/2/3).",,,,,A1,profession,123
netzwerk-a1-kursbuch,listening,Übung 13e,13e-1,multiple-choice,"Hören Sie noch einmal. Wer sagt was? Kreuzen Sie an: Der Job ist anstrengend, aber ich verdiene viel Geld.",Person 1,Person 2,Person 3,,A1,profession,123
netzwerk-a1-kursbuch,listening,Übung 13e,13e-2,multiple-choice,"Wer sagt das? Die Arbeit macht Spaß, aber ich bekomme nicht viel Geld.",Person 1,Person 2,Person 3,,A1,profession,123
netzwerk-a1-kursbuch,listening,Übung 13e,13e-3,multiple-choice,Wer sagt das? Wir verkaufen viel und es ist jedes Jahr wieder schön.,Person 1,Person 2,Person 3,,A1,profession,123
netzwerk-a1-kursbuch,speaking,Übung 13f,13f,speaking-task,Welche Saison-Jobs oder interessanten Jobs kennen Sie? Recherchieren Sie Fotos und erzählen Sie.,,,,(open-ended),A1,profession,123
netzwerk-a1-kursbuch,listening,Übung 14a,14a,short-answer,Sehen Sie Szene 23. Wo arbeiten Bea und Anna? (Arbeit im Restaurant | Praktikum in einer Firma | Job für eine Marketing-Firma | Arbeit in der Bank | Arbeit bei einer Filmfirma | Praktikum in einem Supermarkt),,,,,A1,profession,124
netzwerk-a1-kursbuch,listening,Übung 14b,14b,matching,"Sehen Sie die Szene noch einmal. Was macht Bea, was macht Anna? Ordnen Sie zu (A mit Kunden sprechen … I das Protokoll schreiben).",,,,,A1,profession,124
netzwerk-a1-kursbuch,speaking,Übung 14c,14c,speaking-task,Was denken Sie? Welchen Job aus 14a hat Max gefunden?,,,,(open-ended),A1,profession,124
netzwerk-a1-kursbuch,speaking,Übung 15a,15a,speaking-task,Die Stellenanzeige. Lesen Sie die Anzeige. Wie bereiten Sie sich auf das Bewerbungsgespräch vor? Sprechen Sie zu zweit. (Kleidung wählen | mit Freunden sprechen | Informationen über die Firma suchen | den Weg recherchieren),,,,(open-ended),A1,profession,124
netzwerk-a1-kursbuch,listening,Übung 15b,15b,short-answer,Sehen Sie Szene 24. Was macht Max wann? Wie findet Max den Job?,,,,,A1,profession,124
netzwerk-a1-kursbuch,writing,Übung 15c,15c,writing-task,"Sehen Sie das Foto in 15b noch einmal an. Max wartet vor dem Bewerbungsgespräch. Was denkt er wahrscheinlich? Notieren Sie (09:51 Uhr, 10:23 Uhr, 10:39 Uhr).",,,,(open-ended),A1,profession,124
netzwerk-a1-kursbuch,reading,Übung 15d,15d,short-answer,"Lesen Sie die Nachricht von Max. Was sagt er jetzt über den Job? Was ist gut, was ist schlecht? Erzählen Sie.",,,,,A1,profession,124
netzwerk-a1-kursbuch,reading,Übung 1a,1a-1,matching,"Die Verabredung. Welche Aussage passt wo (Bild A/B/C)? Ordnen Sie zu: Das macht 119 Euro, bitte.",,,,,A1,shopping,126
netzwerk-a1-kursbuch,reading,Übung 1a,1a-10,matching,"Ordnen Sie zu: Ja, und du siehst auch toll aus!",,,,,A1,shopping,126
netzwerk-a1-kursbuch,reading,Übung 1a,1a-2,matching,Ordnen Sie zu: Ich freue mich auf heute Abend! Hm … Was ziehe ich nur an?!,,,,A,A1,shopping,126
netzwerk-a1-kursbuch,reading,Übung 1a,1a-3,matching,Ordnen Sie zu: Das Hemd und die Hose stehen Ihnen sehr gut!,,,,,A1,shopping,126
netzwerk-a1-kursbuch,reading,Übung 1a,1a-4,matching,"Ordnen Sie zu: Das T-Shirt ist doof, zu weit und viel zu lang. Ich muss einkaufen!",,,,,A1,shopping,126
netzwerk-a1-kursbuch,reading,Übung 1a,1a-5,matching,Ordnen Sie zu: Hoffentlich finde ich hier etwas!,,,,,A1,shopping,126
netzwerk-a1-kursbuch,reading,Übung 1a,1a-6,matching,"Ordnen Sie zu: Oh, hallo! Was machst du denn hier?",,,,,A1,shopping,126
netzwerk-a1-kursbuch,reading,Übung 1a,1a-7,matching,"Ordnen Sie zu: Das ist aber schön! Und teuer! Egal, ich kaufe es.",,,,,A1,shopping,126
netzwerk-a1-kursbuch,reading,Übung 1a,1a-8,matching,Ordnen Sie zu: Super T-Shirt.,,,,,A1,shopping,126
netzwerk-a1-kursbuch,reading,Übung 1a,1a-9,matching,Ordnen Sie zu: Der Rock ist zu kurz. Und die Hose ist zu eng.,,,,,A1,shopping,126
netzwerk-a1-kursbuch,listening,Übung 1b,1b,multiple-choice,Hören Sie zwei Gespräche. Welches Gespräch passt zu der Geschichte: 1 oder 2?,1,2,,,A1,shopping,126
netzwerk-a1-kursbuch,vocabulary,Übung 2,2a,short-answer,Welche Kleidung tragen Sie wann oder wo? Sammeln Sie Wörter aus 1a und ergänzen Sie mit dem Wörterbuch. Erzählen Sie dann.,,,,(open-ended),A1,shopping,127
netzwerk-a1-kursbuch,vocabulary,Übung 2,2b,short-answer,Welche Wörter sind in anderen Sprachen ähnlich oder gleich? Sammeln Sie.,,,,(open-ended),A1,shopping,127
netzwerk-a1-kursbuch,speaking,Übung 3,3a,speaking-task,Wo kaufen Sie Kleidung? Vergleichen Sie im Kurs.,,,,(open-ended),A1,shopping,128
netzwerk-a1-kursbuch,listening,Übung 3,3b,short-answer,Hören Sie das Gespräch. Wo will Andreas Kleidung kaufen?,,,,,A1,shopping,128
netzwerk-a1-kursbuch,listening,Übung 3,3c,short-answer,Hören Sie weiter und notieren Sie. Wer findet was gut?,,,,,A1,shopping,128
netzwerk-a1-kursbuch,listening,Übung 3,3d,short-answer,Hören Sie das Ende des Gesprächs. Was bestellt Andreas?,,,,,A1,shopping,128
netzwerk-a1-kursbuch,reading,Übung 4,4a,fill-in,Die Entscheidung. Lesen Sie das Gespräch und ergänzen Sie die Regel (Welcher? – dieser).,,,,,A1,shopping,128
netzwerk-a1-kursbuch,speaking,Übung 4,4b,speaking-task,Variieren Sie das Gespräch von 4a.,,,,(open-ended),A1,shopping,128
netzwerk-a1-kursbuch,reading,Übung 5,5a,short-answer,"Lesen Sie die Nachrichten. Wem gefällt das T-Shirt, wem der Hut?",,,,T-Shirt: Susi (auch Jana); Hut: Timo,A1,shopping,129
netzwerk-a1-kursbuch,reading,Übung 5,5b,fill-in,Lesen Sie die Nachrichten noch einmal und markieren Sie die Partizipien. Ergänzen Sie dann die Regel.,,,,"finden→gefunden, kaufen→gekauft, passen→gepasst, machen→gemacht; empfehlen→empfohlen, erzählen→erzählt, entdecken→entdeckt, bezahlen→bezahlt, verstehen→verstanden; aussehen→ausgesehen, ankommen→angekommen, zurückschicken→zurückgeschickt, umtauschen→umgetauscht",A1,shopping,129
netzwerk-a1-kursbuch,listening,Übung 6,6a,short-answer,Betonung von Verben mit Präfix. Hören Sie. Was ist betont? Markieren Sie und kreuzen Sie an. (bekommen – mitkommen; einkaufen – verkaufen; aufstehen – verstehen),,,,Präfix betont → Verb trennbar; Präfix nicht betont → Verb nicht trennbar,A1,shopping,129
netzwerk-a1-kursbuch,speaking,Übung 6,6b,speaking-task,Hören Sie und sprechen Sie nach.,,,,(open-ended),A1,shopping,129
netzwerk-a1-kursbuch,writing,Übung 7,7,writing-task,"Was haben Sie gemacht? Schreiben Sie zu jeder Zeitangabe einen Satz (heute, gestern, vorgestern, vor drei Tagen, letzte Woche).",,,,(open-ended),A1,shopping,129
netzwerk-a1-kursbuch,listening,Übung 8,8a,short-answer,Im Geschäft. Hören Sie. Wer fragt was? Kreuzen Sie an. (Kunde/Verkäuferin),,,,,A1,shopping,130
netzwerk-a1-kursbuch,reading,Übung 8,8b,matching,Ordnen Sie die Antworten den Fragen in 8a zu. Hören Sie dann das Gespräch noch einmal.,,,,7 → A (Beispiel); übrige Zuordnung nur mit Audio lösbar,A1,shopping,130
netzwerk-a1-kursbuch,reading,Übung 8,8c,short-answer,Lesen Sie die Sätze aus 8a und 8b noch einmal. Markieren Sie die Personalpronomen im Dativ und unterstreichen Sie die Verben mit Dativ.,,,,,A1,shopping,130
netzwerk-a1-kursbuch,writing,Übung 8,8d,writing-task,Schreiben und spielen Sie einen eigenen Dialog wie in 8a und b.,,,,(open-ended),A1,shopping,130
netzwerk-a1-kursbuch,reading,Übung 9,9a,fill-in,Shoppen. Ergänzen Sie die Dialoge (Personalpronomen im Dativ). Hören Sie zur Kontrolle. Lesen Sie dann zu zweit.,,,,,A1,shopping,130
netzwerk-a1-kursbuch,speaking,Übung 9,9b,speaking-task,Spielen Sie zu zweit. Würfeln Sie zwei Mal und bilden Sie Sätze oder Fragen.,,,,(open-ended),A1,shopping,130
netzwerk-a1-kursbuch,reading,Übung 10c,1,short-answer,Wo finden Sie was? – Ihre Schwester kocht gern. Sie probiert gern neue Gerichte.,,,,Untergeschoss (Alles für die Küche / Haushaltswaren),A1,shopping,131
netzwerk-a1-kursbuch,listening,Übung 10,10a,short-answer,Hören Sie das Gespräch. Was möchten Herr und Frau Wagner kaufen? Kreuzen Sie an. Nicht alle Wörter passen.,,,,,A1,shopping,131
netzwerk-a1-kursbuch,reading,Übung 10,10b,short-answer,Wo finden Herr und Frau Wagner die Produkte?,,,,,A1,shopping,131
